ITT,DATE_TIME,TRACKLINE,TRIP_DIRECTION,DEST_STATION,DESCRIPTION,x,y
337,7/26/2024 8:05:37 PM,Orange,2,NEW CARROLLTON,New Carrollton- Track 2; ,-8557450.747968351,4714114.537222163
75,7/26/2024 8:05:37 PM,Yellow,1,MT VERNON SQ,Ronald Reagan Washington National Airport-  motion;,-8576505.416526925,4700713.094102258
372,7/26/2024 8:05:42 PM,Green,2,BRANCH AVE,,-8569289.464494724,4714767.681942391
15,7/26/2024 8:05:41 PM,Red,1,TAKOMA,Woodley Park Zoo/Adams Morgan- Track 1; ,-8577248.47412797,4710603.906854627
363,7/26/2024 8:05:42 PM,Silver,1,LARGO TOWN CENTER,,-8562752.227397889,4705886.195764106
337,7/26/2024 8:05:42 PM,Orange,2,NEW CARROLLTON,New Carrollton- Track 2; ,-8557450.747968351,4714114.537222163
75,7/26/2024 8:05:42 PM,Yellow,1,MT VERNON SQ,Ronald Reagan Washington National Airport-  motion;,-8576505.416526925,4700713.094102258
372,7/26/2024 8:05:47 PM,Green,2,BRANCH AVE,,-8569666.837568514,4714809.766344541
15,7/26/2024 8:05:46 PM,Red,1,TAKOMA,,-8577248.47412797,4710603.906854627
363,7/26/2024 8:05:47 PM,Silver,1,LARGO TOWN CENTER,,-8562607.73469884,4705886.052745346
337,7/26/2024 8:05:47 PM,Orange,2,NEW CARROLLTON,New Carrollton- Track 2; ,-8557450.747968351,4714114.537222163
75,7/26/2024 8:05:46 PM,Yellow,1,MT VERNON SQ,Ronald Reagan Washington National Airport- ,-8576505.416526925,4700713.094102258
372,7/26/2024 8:05:52 PM,Green,2,BRANCH AVE,,-8569666.837568514,4714809.766344541
15,7/26/2024 8:05:51 PM,Red,1,TAKOMA,,-8577054.110297045,4710315.16500401
363,7/26/2024 8:05:52 PM,Silver,1,LARGO TOWN CENTER,,-8562457.56470576,4705885.909726593
337,7/26/2024 8:05:52 PM,Orange,2,NEW CARROLLTON,New Carrollton- Track 2; ,-8557450.747968351,4714114.537222163
75,7/26/2024 8:05:52 PM,Yellow,1,MT VERNON SQ,Ronald Reagan Washington National Airport- ,-8576505.416526925,4700713.094102258
372,7/26/2024 8:05:57 PM,Green,2,BRANCH AVE,,-8569666.837568514,4714809.766344541
15,7/26/2024 8:05:56 PM,Red,1,TAKOMA,,-8577054.110297045,4710315.16500401
363,7/26/2024 8:05:57 PM,Silver,1,LARGO TOWN CENTER,,-8562278.00636711,4705885.62368909
337,7/26/2024 8:05:57 PM,Orange,2,NEW CARROLLTON,New Carrollton- Track 2; ,-8557450.747968351,4714114.537222163
75,7/26/2024 8:05:56 PM,Yellow,1,MT VERNON SQ,Ronald Reagan Washington National Airport- ,-8576505.416526925,4700713.094102258
372,7/26/2024 8:06:02 PM,Green,2,BRANCH AVE,,-8570036.418277947,4714851.135195711
15,7/26/2024 8:06:04 PM,Red,1,TAKOMA,,-8576924.534409761,4710061.6283861995
363,7/26/2024 8:06:02 PM,Silver,1,LARGO TOWN CENTER,,-8562278.00636711,4705885.62368909
337,7/26/2024 8:06:02 PM,Orange,2,NEW CARROLLTON,New Carrollton- Track 2; ,-8557450.747968351,4714114.537222163
75,7/26/2024 8:06:01 PM,Yellow,1,MT VERNON SQ,Ronald Reagan Washington National Airport- ,-8576505.416526925,4700713.094102258
372,7/26/2024 8:06:07 PM,Green,2,BRANCH AVE,,-8570036.418277947,4714851.135195711
15,7/26/2024 8:06:09 PM,Red,1,TAKOMA,,-8576924.534409761,4710061.6283861995
363,7/26/2024 8:06:07 PM,Silver,1,LARGO TOWN CENTER,,-8562063.048430387,4705881.762183602
337,7/26/2024 8:06:07 PM,Orange,2,NEW CARROLLTON,New Carrollton- Track 2; ,-8557450.747968351,4714114.537222163
75,7/26/2024 8:06:09 PM,Yellow,1,MT VERNON SQ,Ronald Reagan Washington National Airport- ,-8576505.416526925,4700713.094102258
372,7/26/2024 8:06:14 PM,Green,2,BRANCH AVE,,-8570432.82698466,4714895.367129755
15,7/26/2024 8:06:13 PM,Red,1,TAKOMA,,-8576924.534409761,4710061.6283861995
363,7/26/2024 8:06:14 PM,Silver,1,LARGO TOWN CENTER,Capitol Heights- Track 1; ,-8561787.198732201,4705838.427611534
337,7/26/2024 8:06:14 PM,Orange,2,NEW CARROLLTON,New Carrollton- Track 2; ,-8557450.747968351,4714114.537222163
75,7/26/2024 8:06:14 PM,Yellow,1,MT VERNON SQ,Ronald Reagan Washington National Airport- ,-8576505.416526925,4700713.094102258
372,7/26/2024 8:06:19 PM,Green,2,BRANCH AVE,,-8570557.50481435,4714906.6756487
15,7/26/2024 8:06:18 PM,Red,1,TAKOMA,,-8576924.534409761,4710061.6283861995
363,7/26/2024 8:06:19 PM,Silver,1,LARGO TOWN CENTER,Capitol Heights- Track 1; ,-8561787.198732201,4705838.427611534
337,7/26/2024 8:06:19 PM,Orange,2,NEW CARROLLTON,New Carrollton- Track 2; ,-8557450.747968351,4714114.537222163
75,7/26/2024 8:06:19 PM,Yellow,1,MT VERNON SQ,Ronald Reagan Washington National Airport- ,0,0
372,7/26/2024 8:06:24 PM,Green,2,BRANCH AVE,,-8570811.42457285,4714896.369149912
15,7/26/2024 8:06:23 PM,Red,1,TAKOMA,,-8576786.609560668,4709691.207317644
363,7/26/2024 8:06:24 PM,Silver,1,LARGO TOWN CENTER,Capitol Heights- Track 1;  motion;,-8561787.198732201,4705838.427611534
337,7/26/2024 8:06:24 PM,Orange,2,NEW CARROLLTON,New Carrollton- Track 2; ,-8557450.747968351,4714114.537222163
75,7/26/2024 8:06:23 PM,Yellow,1,MT VERNON SQ,Ronald Reagan Washington National Airport- ,0,0
372,7/26/2024 8:06:29 PM,Green,2,BRANCH AVE,,-8570811.42457285,4714896.369149912
15,7/26/2024 8:06:28 PM,Red,1,TAKOMA,,-8576758.445729498,4709564.732148871
363,7/26/2024 8:06:29 PM,Silver,1,LARGO TOWN CENTER,Capitol Heights- Track 1;  motion;,-8561787.198732201,4705838.427611534
337,7/26/2024 8:06:29 PM,Orange,2,NEW CARROLLTON,New Carrollton- Track 2; ,-8557450.747968351,4714114.537222163
75,7/26/2024 8:06:28 PM,Yellow,1,MT VERNON SQ,Ronald Reagan Washington National Airport- ,-8576557.848007089,4700914.935826651
372,7/26/2024 8:06:34 PM,Green,2,BRANCH AVE,,-8571085.04788122,4714860.010196137
15,7/26/2024 8:06:33 PM,Red,1,TAKOMA,,-8576724.82724328,4709403.206763742
363,7/26/2024 8:06:34 PM,Silver,1,LARGO TOWN CENTER,Capitol Heights- Track 1;  motion;,-8561787.198732201,4705838.427611534
337,7/26/2024 8:06:34 PM,Orange,2,NEW CARROLLTON,New Carrollton- Track 2; ,-8557450.747968351,4714114.537222163
75,7/26/2024 8:06:33 PM,Yellow,1,MT VERNON SQ,Ronald Reagan Washington National Airport- ,-8576557.848007089,4700914.935826651
372,7/26/2024 8:06:39 PM,Green,2,BRANCH AVE,,-8571223.084049804,4714843.405362955
15,7/26/2024 8:06:38 PM,Red,1,TAKOMA,,-8576683.861670667,4709279.882645967
363,7/26/2024 8:06:39 PM,Silver,1,LARGO TOWN CENTER,Capitol Heights- Track 1;  motion;,-8561787.198732201,4705838.427611534
337,7/26/2024 8:06:39 PM,Orange,2,NEW CARROLLTON,New Carrollton- Track 2; ,-8557450.747968351,4714114.537222163
75,7/26/2024 8:06:38 PM,Yellow,1,MT VERNON SQ,Ronald Reagan Washington National Airport- ,-8576574.76856969,4700968.112925219
372,7/26/2024 8:06:44 PM,Green,2,BRANCH AVE,,-8571386.501062289,4714825.79854366
15,7/26/2024 8:06:43 PM,Red,1,TAKOMA,,-8576592.134410253,4709074.155026574
363,7/26/2024 8:06:44 PM,Silver,1,LARGO TOWN CENTER,Capitol Heights- Track 1; ,-8561787.198732201,4705838.427611534
337,7/26/2024 8:06:44 PM,Orange,2,NEW CARROLLTON,New Carrollton- Track 2; ,-8557450.747968351,4714114.537222163
75,7/26/2024 8:06:43 PM,Yellow,1,MT VERNON SQ,Ronald Reagan Washington National Airport- ,-8576595.251355994,4701031.58272955
372,7/26/2024 8:06:48 PM,Green,2,BRANCH AVE,,-8571590.21573044,4714803.754276406
15,7/26/2024 8:06:50 PM,Red,1,TAKOMA,,-8576592.134410253,4709074.155026574
363,7/26/2024 8:06:48 PM,Silver,1,LARGO TOWN CENTER,Capitol Heights- Track 1;  Doors open left,-8561787.198732201,4705838.427611534
337,7/26/2024 8:06:48 PM,Orange,2,NEW CARROLLTON,New Carrollton- Track 2; ,-8557450.747968351,4714114.537222163
75,7/26/2024 8:06:50 PM,Yellow,1,MT VERNON SQ,,-8576595.251355994,4701031.58272955
372,7/26/2024 8:06:53 PM,Green,2,BRANCH AVE,,-8571590.21573044,4714803.754276406
15,7/26/2024 8:06:55 PM,Red,1,TAKOMA,,-8576528.014383556,4708932.2368729375
363,7/26/2024 8:06:53 PM,Silver,1,LARGO TOWN CENTER,Capitol Heights- Track 1;  Doors open left,-8561787.198732201,4705838.427611534
337,7/26/2024 8:06:53 PM,Orange,2,NEW CARROLLTON,New Carrollton- Track 2; ,-8557450.747968351,4714114.537222163
75,7/26/2024 8:06:55 PM,Yellow,1,MT VERNON SQ,,-8576615.288864339,4701088.477170223
372,7/26/2024 8:07:01 PM,Green,2,BRANCH AVE,Fort Totten Lower- Track 2; ,-8571957.458730567,4714767.395654539
15,7/26/2024 8:07:00 PM,Red,1,TAKOMA,Dupont Circle- Track 1;  motion;,-8576456.435950976,4708774.011915051
363,7/26/2024 8:07:01 PM,Silver,1,LARGO TOWN CENTER,Capitol Heights- Track 1; ,-8561787.198732201,4705838.427611534
337,7/26/2024 8:07:01 PM,Orange,2,NEW CARROLLTON,New Carrollton- Track 2; ,-8557450.747968351,4714114.537222163
75,7/26/2024 8:07:00 PM,Yellow,1,MT VERNON SQ,,-8576637.441443006,4701142.084032539
372,7/26/2024 8:07:06 PM,Green,2,BRANCH AVE,Fort Totten Lower- Track 2; ,-8571957.458730567,4714767.395654539
15,7/26/2024 8:07:05 PM,Red,1,TAKOMA,Dupont Circle- Track 1;  motion;,-8576456.435950976,4708774.011915051
363,7/26/2024 8:07:06 PM,Silver,1,LARGO TOWN CENTER,Capitol Heights- Track 1;  motion;,-8561787.198732201,4705838.427611534
337,7/26/2024 8:07:06 PM,Orange,2,NEW CARROLLTON,New Carrollton- Track 2; ,-8557450.747968351,4714114.537222163
75,7/26/2024 8:07:05 PM,Yellow,1,MT VERNON SQ,,-8576637.441443006,4701142.084032539
372,7/26/2024 8:07:11 PM,Green,2,BRANCH AVE,Fort Totten Lower- Track 2; ,-8571957.458730567,4714767.395654539
15,7/26/2024 8:07:10 PM,Red,1,TAKOMA,Dupont Circle- Track 1;  motion;,-8576456.435950976,4708774.011915051
363,7/26/2024 8:07:11 PM,Silver,1,LARGO TOWN CENTER,Capitol Heights- Track 1; ,-8561787.198732201,4705838.427611534
337,7/26/2024 8:07:11 PM,Orange,2,NEW CARROLLTON,New Carrollton- Track 2; ,-8557450.747968351,4714114.537222163
75,7/26/2024 8:07:10 PM,Yellow,1,MT VERNON SQ,,-8576681.523961361,4701221.565660646
372,7/26/2024 8:07:16 PM,Green,2,BRANCH AVE,Fort Totten Lower- Track 2;  motion;,-8571957.458730567,4714767.395654539
15,7/26/2024 8:07:15 PM,Red,1,TAKOMA,Dupont Circle- Track 1;  motion;,-8576456.435950976,4708774.011915051
363,7/26/2024 8:07:16 PM,Silver,1,LARGO TOWN CENTER,Capitol Heights- Track 1; ,-8561545.4127982,4705797.38150416
337,7/26/2024 8:07:16 PM,Orange,2,NEW CARROLLTON,New Carrollton- Track 2; ,-8557450.747968351,4714114.537222163
75,7/26/2024 8:07:15 PM,Yellow,1,MT VERNON SQ,,-8576738.408221155,4701289.039760668
372,7/26/2024 8:07:21 PM,Green,2,BRANCH AVE,Fort Totten Lower- Track 2;  motion;,-8571957.458730567,4714767.395654539
15,7/26/2024 8:07:20 PM,Red,1,TAKOMA,Dupont Circle- Track 1;  motion;,-8576456.435950976,4708774.011915051
363,7/26/2024 8:07:21 PM,Silver,1,LARGO TOWN CENTER,Capitol Heights- Track 1; ,-8561545.4127982,4705797.38150416
337,7/26/2024 8:07:21 PM,Orange,2,NEW CARROLLTON,New Carrollton- Track 2; ,-8557450.747968351,4714114.537222163
75,7/26/2024 8:07:20 PM,Yellow,1,MT VERNON SQ,,-8576823.567631612,4701346.364506818
372,7/26/2024 8:07:26 PM,Green,2,BRANCH AVE,Fort Totten Lower- Track 2;  motion;,-8571957.458730567,4714767.395654539
15,7/26/2024 8:07:25 PM,Red,1,TAKOMA,Dupont Circle- Track 1;  motion;,-8576456.435950976,4708774.011915051
363,7/26/2024 8:07:26 PM,Silver,1,LARGO TOWN CENTER,,-8561341.809449539,4705728.876349369
337,7/26/2024 8:07:26 PM,Orange,2,NEW CARROLLTON,New Carrollton- Track 2; ,-8557450.747968351,4714114.537222163
75,7/26/2024 8:07:26 PM,Yellow,1,MT VERNON SQ,,-8576967.058455246,4701374.95552347
372,7/26/2024 8:07:31 PM,Green,2,BRANCH AVE,Fort Totten Lower- Track 2; ,-8571957.458730567,4714767.395654539
15,7/26/2024 8:07:30 PM,Red,1,TAKOMA,Dupont Circle- Track 1;  Doors open right,-8576456.435950976,4708774.011915051
363,7/26/2024 8:07:31 PM,Silver,1,LARGO TOWN CENTER,,-8561168.03972441,4705636.345067802
337,7/26/2024 8:07:31 PM,Orange,2,NEW CARROLLTON,New Carrollton- Track 2; ,-8557450.747968351,4714114.537222163
75,7/26/2024 8:07:30 PM,Yellow,1,MT VERNON SQ,,-8577082.162808726,4701358.658634125
372,7/26/2024 8:07:36 PM,Green,2,BRANCH AVE,Fort Totten Lower- Track 2;  Doors open left,-8571957.458730567,4714767.395654539
15,7/26/2024 8:07:35 PM,Red,1,TAKOMA,Dupont Circle- Track 1;  Doors open right,-8576456.435950976,4708774.011915051
363,7/26/2024 8:07:36 PM,Silver,1,LARGO TOWN CENTER,,-8561168.03972441,4705636.345067802
337,7/26/2024 8:07:36 PM,Orange,2,NEW CARROLLTON,New Carrollton- Track 2; ,-8557450.747968351,4714114.537222163
75,7/26/2024 8:07:35 PM,Yellow,1,MT VERNON SQ,Crystal City- Track 1;  motion; Doors operating manually;,-8577230.551689954,4701332.354938014
372,7/26/2024 8:07:41 PM,Green,2,BRANCH AVE,Fort Totten Lower- Track 2;  Doors open left,-8571957.458730567,4714767.395654539
15,7/26/2024 8:07:42 PM,Red,1,TAKOMA,Dupont Circle- Track 1;  Doors open right,-8576456.435950976,4708774.011915051
363,7/26/2024 8:07:41 PM,Silver,1,LARGO TOWN CENTER,,-8560984.362564601,4705554.397665863
337,7/26/2024 8:07:41 PM,Orange,2,NEW CARROLLTON,New Carrollton- Track 2; ,-8557450.747968351,4714114.537222163
75,7/26/2024 8:07:40 PM,Yellow,1,MT VERNON SQ,Crystal City- Track 1;  motion;,-8577230.551689954,4701332.354938014
372,7/26/2024 8:07:46 PM,Green,2,BRANCH AVE,Fort Totten Lower- Track 2;  Doors open left,-8571957.458730567,4714767.395654539
15,7/26/2024 8:07:47 PM,Red,1,TAKOMA,Dupont Circle- Track 1;  Doors open right,-8576456.435950976,4708774.011915051
363,7/26/2024 8:07:45 PM,Silver,1,LARGO TOWN CENTER,,-8560984.362564601,4705554.397665863
337,7/26/2024 8:07:45 PM,Orange,2,NEW CARROLLTON,New Carrollton- Track 2; ,-8557450.747968351,4714114.537222163
75,7/26/2024 8:07:48 PM,Yellow,1,MT VERNON SQ,Crystal City- Track 1;  motion;,-8577230.551689954,4701332.354938014
372,7/26/2024 8:07:50 PM,Green,2,BRANCH AVE,Fort Totten Lower- Track 2;  Doors open left,-8571957.458730567,4714767.395654539
15,7/26/2024 8:07:52 PM,Red,1,TAKOMA,Dupont Circle- Track 1; ,-8576456.435950976,4708774.011915051
363,7/26/2024 8:07:50 PM,Silver,1,LARGO TOWN CENTER,,-8560820.054996189,4705502.340671821
337,7/26/2024 8:07:50 PM,Orange,2,NEW CARROLLTON,New Carrollton- Track 2; ,-8557450.747968351,4714114.537222163
75,7/26/2024 8:07:53 PM,Yellow,1,MT VERNON SQ,Crystal City- Track 1;  motion;,-8577230.551689954,4701332.354938014
372,7/26/2024 8:07:55 PM,Green,2,BRANCH AVE,Fort Totten Lower- Track 2; ,-8571957.458730567,4714767.395654539
15,7/26/2024 8:07:57 PM,Red,1,TAKOMA,Dupont Circle- Track 1; ,-8576375.729320152,4708595.189207023
363,7/26/2024 8:07:55 PM,Silver,1,LARGO TOWN CENTER,,-8560636.489155872,4705465.7293192865
337,7/26/2024 8:07:58 PM,Orange,2,NEW CARROLLTON,New Carrollton- Track 2; ,-8557450.747968351,4714114.537222163
75,7/26/2024 8:07:57 PM,Yellow,1,MT VERNON SQ,Crystal City- Track 1;  motion;,-8577230.551689954,4701332.354938014
372,7/26/2024 8:08:03 PM,Green,2,BRANCH AVE,Fort Totten Lower- Track 2; ,-8571957.458730567,4714767.395654539
15,7/26/2024 8:08:02 PM,Red,1,TAKOMA,Dupont Circle- Track 1; ,-8576375.729320152,4708595.189207023
363,7/26/2024 8:08:03 PM,Silver,1,LARGO TOWN CENTER,,-8560471.736309499,4705450.999007635
337,7/26/2024 8:08:03 PM,Orange,2,NEW CARROLLTON,New Carrollton- Track 2; ,-8557450.747968351,4714114.537222163
75,7/26/2024 8:08:03 PM,Yellow,1,MT VERNON SQ,Crystal City- Track 1;  motion;,-8577230.551689954,4701332.354938014
372,7/26/2024 8:08:08 PM,Green,2,BRANCH AVE,Fort Totten Lower- Track 2; ,-8572088.704410212,4714755.371572044
15,7/26/2024 8:08:07 PM,Red,1,TAKOMA,Dupont Circle- Track 1; ,-8576324.299715403,4708474.306840222
363,7/26/2024 8:08:08 PM,Silver,1,LARGO TOWN CENTER,,-8560221.824052665,4705450.426957129
337,7/26/2024 8:08:08 PM,Orange,2,NEW CARROLLTON,New Carrollton- Track 2; ,-8557450.747968351,4714114.537222163
75,7/26/2024 8:08:07 PM,Yellow,1,MT VERNON SQ,Crystal City- Track 1;  Doors open right,-8577230.551689954,4701332.354938014
372,7/26/2024 8:08:13 PM,Green,2,BRANCH AVE,Fort Totten Lower- Track 2; ,-8572383.923699796,4714737.908049035
15,7/26/2024 8:08:12 PM,Red,1,TAKOMA,Dupont Circle- Track 1; ,-8576324.299715403,4708474.306840222
363,7/26/2024 8:08:13 PM,Silver,1,LARGO TOWN CENTER,,-8560221.824052665,4705450.426957127
337,7/26/2024 8:08:13 PM,Orange,2,NEW CARROLLTON,New Carrollton- Track 2; ,-8557450.747968351,4714114.537222163
75,7/26/2024 8:08:12 PM,Yellow,1,MT VERNON SQ,Crystal City- Track 1;  Doors open right,-8577230.551689954,4701332.354938014
372,7/26/2024 8:08:18 PM,Green,2,BRANCH AVE,,-8572383.923699796,4714737.908049035
15,7/26/2024 8:08:17 PM,Red,1,TAKOMA,,-8576285.003935156,4708382.17970677
363,7/26/2024 8:08:18 PM,Silver,1,LARGO TOWN CENTER,,-8560007.422713399,4705451.571058175
337,7/26/2024 8:08:18 PM,Orange,2,NEW CARROLLTON,New Carrollton- Track 2; ,-8557450.747968351,4714114.537222163
75,7/26/2024 8:08:17 PM,Yellow,1,MT VERNON SQ,Crystal City- Track 1;  Doors open right,-8577230.551689954,4701332.354938014
372,7/26/2024 8:08:23 PM,Green,2,BRANCH AVE,,-8572383.923699796,4714737.908049035
15,7/26/2024 8:08:22 PM,Red,1,TAKOMA,,0,0
363,7/26/2024 8:08:23 PM,Silver,1,LARGO TOWN CENTER,,-8560007.422713399,4705451.571058175
337,7/26/2024 8:08:23 PM,Orange,2,NEW CARROLLTON,New Carrollton- Track 2; ,-8557450.747968351,4714114.537222163
75,7/26/2024 8:08:22 PM,Yellow,1,MT VERNON SQ,Crystal City- Track 1; ,-8577230.551689954,4701332.354938014
372,7/26/2024 8:08:28 PM,Green,2,BRANCH AVE,,-8572875.844529612,4714578.5905754855
15,7/26/2024 8:08:27 PM,Red,1,TAKOMA,,-8576202.070914514,4708198.643203677
363,7/26/2024 8:08:28 PM,Silver,1,LARGO TOWN CENTER,Addison Road-Seat Pleasant- Track 1; ,-8559815.730550252,4705452.572146696
337,7/26/2024 8:08:28 PM,Orange,2,NEW CARROLLTON,New Carrollton- Track 2; ,-8557450.747968351,4714114.537222163
241,7/26/2024 8:08:28 PM,Blue,2,FRANCONIA-SPRINGFIELD,Downtown Largo- Track 2;  motion;,-8554313.987356776,4707436.780445783
75,7/26/2024 8:08:28 PM,Yellow,1,MT VERNON SQ,Crystal City- Track 1; ,-8577429.034342038,4701297.188146274
372,7/26/2024 8:08:33 PM,Green,2,BRANCH AVE,,-8572875.844529612,4714578.5905754855
15,7/26/2024 8:08:33 PM,Red,1,TAKOMA,,-8576145.4092937,4708073.187970216
363,7/26/2024 8:08:33 PM,Silver,1,LARGO TOWN CENTER,Addison Road-Seat Pleasant- Track 1; ,-8559815.730550252,4705452.572146696
337,7/26/2024 8:08:33 PM,Orange,2,NEW CARROLLTON,New Carrollton- Track 2; ,-8557450.747968351,4714114.537222163
241,7/26/2024 8:08:33 PM,Blue,2,FRANCONIA-SPRINGFIELD,Downtown Largo- Track 2;  motion;,-8554313.987356776,4707436.780445783
75,7/26/2024 8:08:33 PM,Yellow,1,MT VERNON SQ,Crystal City- Track 1; ,-8577429.034342038,4701297.188146274
372,7/26/2024 8:08:38 PM,Green,2,BRANCH AVE,,-8572875.844529612,4714578.5905754855
15,7/26/2024 8:08:38 PM,Red,1,TAKOMA,,0,0
363,7/26/2024 8:08:38 PM,Silver,1,LARGO TOWN CENTER,Addison Road-Seat Pleasant- Track 1;  motion;,-8559815.730550252,4705452.572146696
337,7/26/2024 8:08:38 PM,Orange,2,NEW CARROLLTON,New Carrollton- Track 2; ,-8557450.747968351,4714114.537222163
241,7/26/2024 8:08:38 PM,Blue,2,FRANCONIA-SPRINGFIELD,Downtown Largo- Track 2; ,-8554313.987356776,4707436.780445783
75,7/26/2024 8:08:38 PM,Yellow,1,MT VERNON SQ,Crystal City- Track 1; ,-8577605.475734945,4701265.88122671
372,7/26/2024 8:08:43 PM,Green,2,BRANCH AVE,,-8572875.844529612,4714578.5905754855
15,7/26/2024 8:08:43 PM,Red,1,TAKOMA,Farragut North- Track 1; ,-8576023.959729245,4707804.544461503
363,7/26/2024 8:08:43 PM,Silver,1,LARGO TOWN CENTER,Addison Road-Seat Pleasant- Track 1;  motion;,-8559815.730550252,4705452.572146696
337,7/26/2024 8:08:43 PM,Orange,2,NEW CARROLLTON,New Carrollton- Track 2; ,-8557450.747968351,4714114.537222163
241,7/26/2024 8:08:43 PM,Blue,2,FRANCONIA-SPRINGFIELD,Downtown Largo- Track 2; ,-8554313.987356776,4707436.780445783
75,7/26/2024 8:08:43 PM,Yellow,1,MT VERNON SQ,,-8577605.475734945,4701265.88122671
372,7/26/2024 8:08:48 PM,Green,2,BRANCH AVE,,-8573294.071856521,4714225.037822752
15,7/26/2024 8:08:48 PM,Red,1,TAKOMA,Farragut North- Track 1;  motion;,-8576023.959729245,4707804.544461503
363,7/26/2024 8:08:48 PM,Silver,1,LARGO TOWN CENTER,Addison Road-Seat Pleasant- Track 1;  motion;,-8559815.730550252,4705452.572146696
337,7/26/2024 8:08:48 PM,Orange,2,VIENNA,New Carrollton- Track 2;  Doors open left,-8557343.324659735,4714235.200503183
241,7/26/2024 8:08:48 PM,Blue,2,FRANCONIA-SPRINGFIELD,Downtown Largo- Track 2; ,-8554313.987356776,4707436.780445783
75,7/26/2024 8:08:48 PM,Yellow,1,MT VERNON SQ,,-8577796.94525911,4701250.72814045
372,7/26/2024 8:08:53 PM,Green,2,BRANCH AVE,,-8573294.071856521,4714225.037822752
15,7/26/2024 8:08:55 PM,Red,1,TAKOMA,Farragut North- Track 1;  motion;,-8576023.959729245,4707804.544461503
363,7/26/2024 8:08:53 PM,Silver,1,LARGO TOWN CENTER,Addison Road-Seat Pleasant- Track 1; ,-8559815.730550252,4705452.572146696
337,7/26/2024 8:08:53 PM,Orange,2,VIENNA,New Carrollton- Track 2;  Doors open left,-8557343.324659735,4714235.200503183
241,7/26/2024 8:08:53 PM,Blue,2,FRANCONIA-SPRINGFIELD,Downtown Largo- Track 2;  motion;,-8554313.987356776,4707436.780445783
75,7/26/2024 8:08:53 PM,Yellow,1,MT VERNON SQ,,-8577796.94525911,4701250.72814045
372,7/26/2024 8:08:58 PM,Green,2,BRANCH AVE,,-8573557.342452247,4713867.06032039
15,7/26/2024 8:09:00 PM,Red,1,TAKOMA,Farragut North- Track 1;  motion;,-8576023.959729245,4707804.544461503
363,7/26/2024 8:08:58 PM,Silver,1,LARGO TOWN CENTER,Addison Road-Seat Pleasant- Track 1;  Doors open left,-8559815.730550252,4705452.572146696
337,7/26/2024 8:08:58 PM,Orange,2,VIENNA,New Carrollton- Track 2;  Doors open left,-8557343.324659735,4714235.200503183
241,7/26/2024 8:08:58 PM,Blue,2,FRANCONIA-SPRINGFIELD,Downtown Largo- Track 2;  motion;,-8554313.987356776,4707436.780445783
75,7/26/2024 8:09:00 PM,Yellow,1,MT VERNON SQ,,-8577963.256578354,4701275.745040281
372,7/26/2024 8:09:03 PM,Green,2,BRANCH AVE,,-8573557.342452247,4713867.06032039
15,7/26/2024 8:09:05 PM,Red,1,TAKOMA,Farragut North- Track 1;  motion;,-8576023.959729245,4707804.544461503
363,7/26/2024 8:09:03 PM,Silver,1,LARGO TOWN CENTER,Addison Road-Seat Pleasant- Track 1;  Doors open left,-8559815.730550252,4705452.572146696
337,7/26/2024 8:09:03 PM,Orange,2,VIENNA,New Carrollton- Track 2;  Doors open left,-8557343.324659735,4714235.200503183
